entryno.,value,UOD,time,DOW,timeperiod,OUDstreaktype,OUDstreakno.
86,126863,2,212211,20170503020421,2,5
87,126863,2,212212,20170503020421,2,6
88,126863,2,212213,20170503020421,2,7
89,126863,2,212214,20170503020421,2,8
90,126864,0,212214,20170503020421,0,0
91,126864,2,212215,20170503020421,2,0
92,126863,1,212216,20170503020421,1,0
93,126863,2,212217,20170503020421,2,0
94,126864,0,212218,20170503020421,0,0
95,126862,1,212219,20170503020421,1,0
96,126864,0,212219,20170503020421,0,0
97,126862,1,212220,20170503020421,1,0
98,126864,0,212221,20170503020421,0,0
99,126862,1,212222,20170503020421,1,0
100,126862,2,212223,20170503020421,2,0
101,126862,2,212224,20170503020421,2,1
102,126862,2,212225,20170503020421,2,2
103,126861,1,212225,20170503020421,1,0
104,126861,2,212226,20170503020421,2,0
105,126862,0,212227,20170503020421,0,0
106,126862,2,212228,20170503020421,2,0
107,126861,1,212229,20170503020421,1,0
108,126861,2,212230,20170503020421,2,0
109,126862,0,212230,20170503020421,0,0
110,126861,1,212231,20170503020421,1,0
111,126861,2,212232,20170503020421,2,0
112,126861,2,212233,20170503020421,2,1
113,126861,2,212234,20170503020421,2,2
114,126861,2,212235,20170503020421,2,3
115,126861,2,212236,20170503020421,2,4
116,126861,2,212237,20170503020421,2,5
117,126863,0,212238,20170503020421,0,0
118,126863,2,212239,20170503020421,2,0
119,126861,1,212239,20170503020421,1,0
120,126863,0,212240,20170503020421,0,0
121,126863,2,212241,20170503020421,2,0
122,126863,2,212242,20170503020421,2,1
123,126863,2,212243,20170503020421,2,2
124,126863,2,212244,20170503020421,2,3
125,126863,2,212244,20170503020421,2,4
126,126863,2,212245,20170503020421,2,5
127,126863,2,212246,20170503020421,2,6
128,126863,2,212247,20170503020421,2,7
129,126863,2,212248,20170503020421,2,8
130,126863,2,212249,20170503020421,2,9
131,126863,2,212249,20170503020421,2,10
132,126863,2,212250,20170503020421,2,11
133,126863,2,212251,20170503020421,2,12
134,126865,0,212252,20170503020421,0,0
135,126863,1,212253,20170503020421,1,0
136,126864,0,212254,20170503020421,0,0
137,126864,2,212254,20170503020421,2,0
138,126864,2,212255,20170503020421,2,1
139,126864,2,212256,20170503020421,2,2
140,126864,2,212257,20170503020421,2,3
141,126864,2,212258,20170503020421,2,4
142,126864,2,212258,20170503020421,2,5
143,126864,2,212259,20170503020421,2,6
144,126864,2,212300,20170503020421,2,7
145,126864,2,212301,20170503020421,2,8
146,126864,2,212302,20170503020421,2,9
147,126864,2,212303,20170503020421,2,10
148,126864,2,212303,20170503020421,2,11
149,126864,2,212304,20170503020421,2,12
150,126864,2,212305,20170503020421,2,13
151,126864,2,212306,20170503020421,2,14
152,126864,2,212307,20170503020421,2,15
153,126864,2,212308,20170503020421,2,16
154,126864,2,212309,20170503020421,2,17
155,126863,1,212309,20170503020421,1,0
156,126863,2,212310,20170503020421,2,0
157,126863,2,212311,20170503020421,2,1
158,126863,2,212312,20170503020421,2,2
159,126863,2,212313,20170503020421,2,3
160,126863,2,212313,20170503020421,2,4
161,126863,2,212314,20170503020421,2,5
162,126863,2,212315,20170503020421,2,6
163,126863,2,212316,20170503020421,2,7
164,126863,2,212317,20170503020421,2,8
165,126863,2,212318,20170503020421,2,9
166,126863,2,212319,20170503020421,2,10
167,126863,2,212320,20170503020421,2,11
168,126863,2,212321,20170503020421,2,12
169,126863,2,212321,20170503020421,2,13
170,126863,2,212322,20170503020421,2,14
171,126863,2,212323,20170503020421,2,15
172,126863,2,212324,20170503020421,2,16
173,126863,2,212325,20170503020421,2,17
174,126864,0,212326,20170503020421,0,0
175,126863,1,212327,20170503020421,1,0
176,126864,0,212327,20170503020421,0,0
177,126863,1,212328,20170503020421,1,0
178,126863,2,212329,20170503020421,2,0
179,126862,1,212330,20170503020421,1,0
180,126862,2,212331,20170503020421,2,0
181,126864,0,212332,20170503020421,0,0
182,126864,2,212332,20170503020421,2,0
183,126862,1,212333,20170503020421,1,0
184,126862,2,212334,20170503020421,2,0
185,126862,2,212335,20170503020421,2,1
186,126862,2,212336,20170503020421,2,2
187,126862,2,212337,20170503020421,2,3
188,126862,2,212337,20170503020421,2,4
189,126862,2,212338,20170503020421,2,5
190,126862,2,212339,20170503020421,2,6
191,126863,0,212340,20170503020421,0,0
192,126862,1,212341,20170503020421,1,0
193,126863,0,212341,20170503020421,0,0
194,126863,2,212342,20170503020421,2,0
195,126863,2,212343,20170503020421,2,1
196,126863,2,212344,20170503020421,2,2
197,126863,2,212345,20170503020421,2,3
198,126863,2,212346,20170503020421,2,4
199,126863,2,212346,20170503020421,2,5
200,126863,2,212347,20170503020421,2,6
201,126863,2,212348,20170503020421,2,7
202,126863,2,212349,20170503020421,2,8
203,126863,2,212350,20170503020421,2,9
204,126863,2,212351,20170503020421,2,10
205,126863,2,212351,20170503020421,2,11
206,126863,2,212352,20170503020421,2,12
207,126863,2,212353,20170503020421,2,13
208,126863,2,212354,20170503020421,2,14
209,126863,2,212355,20170503020421,2,15
210,126863,2,212356,20170503020421,2,16
211,126863,2,212357,20170503020421,2,17
212,126863,2,212357,20170503020421,2,18
213,126863,2,212358,20170503020421,2,19
214,126863,2,212359,20170503020421,2,20
215,126863,2,212400,20170503020421,2,21
216,126863,2,212401,20170503020421,2,22
217,126863,2,212402,20170503020421,2,23
218,126863,2,212403,20170503020421,2,24
219,126863,2,212403,20170503020421,2,25
220,126863,2,212404,20170503020421,2,26
221,126863,2,212405,20170503020421,2,27
222,126863,2,212406,20170503020421,2,28
223,126854,1,212407,20170503020421,1,0
224,126863,0,212408,20170503020421,0,0
225,126854,1,212409,20170503020421,1,0
226,126854,2,212410,20170503020421,2,0
227,126854,2,212410,20170503020421,2,1
228,126854,2,212411,20170503020421,2,2
229,126854,2,212412,20170503020421,2,3
230,126854,2,212413,20170503020421,2,4
231,126853,1,212414,20170503020421,1,0
232,126854,0,212414,20170503020421,0,0
233,126853,1,212415,20170503020421,1,0
234,126854,0,212416,20170503020421,0,0
235,126853,1,212417,20170503020421,1,0
236,126853,2,212418,20170503020421,2,0
237,126853,2,212419,20170503020421,2,1
238,126853,2,212419,20170503020421,2,2
239,126853,2,212420,20170503020421,2,3
240,126853,2,212421,20170503020421,2,4
241,126854,0,212422,20170503020421,0,0
242,126854,2,212423,20170503020421,2,0
243,126854,2,212424,20170503020421,2,1
244,126854,2,212425,20170503020421,2,2
245,126854,2,212426,20170503020421,2,3
246,126854,2,212427,20170503020421,2,4
247,126854,2,212427,20170503020421,2,5
248,126855,0,212428,20170503020421,0,0
249,126854,1,212429,20170503020421,1,0
250,126861,0,212430,20170503020421,0,0
251,126861,2,212431,20170503020421,2,0
252,126861,2,212431,20170503020421,2,1
253,126861,2,212432,20170503020421,2,2
254,126861,2,212433,20170503020421,2,3
255,126861,2,212434,20170503020421,2,4
256,126861,2,212435,20170503020421,2,5
257,126861,2,212436,20170503020421,2,6
258,126861,2,212436,20170503020421,2,7
259,126861,2,212437,20170503020421,2,8
260,126863,0,212438,20170503020421,0,0
261,126863,2,212439,20170503020421,2,0
262,126863,2,212440,20170503020421,2,1
263,126863,2,212441,20170503020421,2,2
264,126863,2,212441,20170503020421,2,3
265,126863,2,212442,20170503020421,2,4
266,126863,2,212443,20170503020421,2,5
267,126863,2,212444,20170503020421,2,6
268,126863,2,212445,20170503020421,2,7
269,126863,2,212446,20170503020421,2,8
270,126865,0,212447,20170503020421,0,0
271,126865,2,212448,20170503020421,2,0
272,126865,2,212449,20170503020421,2,1
273,126865,2,212449,20170503020421,2,2
274,126865,2,212450,20170503020421,2,3
275,126865,2,212451,20170503020421,2,4
276,126864,1,212452,20170503020421,1,0
277,126865,0,212453,20170503020421,0,0
278,126865,2,212454,20170503020421,2,0
279,126864,1,212454,20170503020421,1,0
280,126864,2,212455,20170503020421,2,0
281,126864,2,212456,20170503020421,2,1
282,126864,2,212457,20170503020421,2,2
283,126864,2,212458,20170503020421,2,3
284,126864,2,212459,20170503020421,2,4
285,126864,2,212500,20170503020421,2,5
286,126864,2,212500,20170503020421,2,6
287,126864,2,212501,20170503020421,2,7
288,126873,0,212502,20170503020421,0,0
289,126873,2,212503,20170503020421,2,0
290,126864,1,212504,20170503020421,1,0
291,126873,0,212505,20170503020421,0,0
292,126873,2,212506,20170503020421,2,0
293,126873,2,212507,20170503020421,2,1
294,126874,0,212508,20170503020421,0,0
295,126873,1,212509,20170503020421,1,0
296,126873,2,212509,20170503020421,2,0
297,126873,2,212510,20170503020421,2,1
298,126874,0,212511,20170503020421,0,0
299,126874,2,212512,20170503020421,2,0
300,126874,2,212513,20170503020421,2,1
301,126872,1,212514,20170503020421,1,0
302,126874,0,212515,20170503020421,0,0
303,126872,1,212515,20170503020421,1,0
304,126874,0,212516,20170503020421,0,0
305,126874,2,212517,20170503020421,2,0
306,126874,2,212518,20170503020421,2,1
307,126874,2,212519,20170503020421,2,2
308,126874,2,212520,20170503020421,2,3
309,126874,2,212521,20170503020421,2,4
310,126874,2,212521,20170503020421,2,5
311,126874,2,212522,20170503020421,2,6
312,126874,2,212523,20170503020421,2,7
313,126874,2,212524,20170503020421,2,8
314,126874,2,212525,20170503020421,2,9
315,126874,2,212526,20170503020421,2,10
316,126874,2,212527,20170503020421,2,11
317,126874,2,212527,20170503020421,2,12
318,126874,2,212528,20170503020421,2,13
319,126874,2,212529,20170503020421,2,14
320,126874,2,212530,20170503020421,2,15
321,126874,2,212531,20170503020421,2,16
322,126874,2,212532,20170503020421,2,17
323,126874,2,212533,20170503020421,2,18
324,126873,1,212534,20170503020421,1,0
325,126873,2,212535,20170503020421,2,0
326,126873,2,212536,20170503020421,2,1
327,126873,2,212537,20170503020421,2,2
328,126873,2,212538,20170503020421,2,3
329,126873,2,212539,20170503020421,2,4
330,126873,2,212539,20170503020421,2,5
331,126873,2,212540,20170503020421,2,6
332,126873,2,212541,20170503020421,2,7
333,126881,0,212542,20170503020421,0,0
334,126881,2,212543,20170503020421,2,0
335,126881,2,212544,20170503020421,2,1
336,126881,2,212545,20170503020421,2,2
337,126881,2,212546,20170503020421,2,3
338,126881,2,212546,20170503020421,2,4
339,126881,2,212547,20170503020421,2,5
340,126881,2,212548,20170503020421,2,6
341,126881,2,212549,20170503020421,2,7
342,126881,2,212550,20170503020421,2,8
343,126881,2,212551,20170503020421,2,9
344,126881,2,212551,20170503020421,2,10
345,126881,2,212552,20170503020421,2,11
346,126881,2,212553,20170503020421,2,12
347,126881,2,212554,20170503020421,2,13
348,126881,2,212555,20170503020421,2,14
349,126881,2,212556,20170503020421,2,15
350,126881,2,212557,20170503020421,2,16
351,126881,2,212558,20170503020421,2,17
352,126881,2,212559,20170503020421,2,18
353,126881,2,212600,20170503020421,2,19
354,126881,2,212600,20170503020421,2,20
355,126881,2,212601,20170503020421,2,21
356,126874,1,212602,20170503020421,1,0
357,126881,0,212603,20170503020421,0,0
358,126874,1,212604,20170503020421,1,0
359,126881,0,212605,20170503020421,0,0
360,126881,2,212606,20170503020421,2,0
361,126873,1,212607,20170503020421,1,0
362,126873,2,212608,20170503020421,2,0
363,126873,2,212609,20170503020421,2,1
364,126873,2,212610,20170503020421,2,2
365,126873,2,212611,20170503020421,2,3
366,126873,2,212612,20170503020421,2,4
367,126873,2,212612,20170503020421,2,5
368,126873,2,212614,20170503020421,2,6
369,126873,2,212615,20170503020421,2,7
370,126873,2,212615,20170503020421,2,8
371,126873,2,212616,20170503020421,2,9
372,126884,0,212618,20170503020421,0,0
373,126884,2,212619,20170503020421,2,0
374,126884,2,212619,20170503020421,2,1
375,126884,2,212620,20170503020421,2,2
376,126884,2,212621,20170503020421,2,3
377,126881,1,212622,20170503020421,1,0
378,126881,2,212623,20170503020421,2,0
379,126881,2,212624,20170503020421,2,1
380,126884,0,212625,20170503020421,0,0
381,126881,1,212625,20170503020421,1,0
382,126883,0,212626,20170503020421,0,0
383,126884,0,212627,20170503020421,0,1
384,126884,2,212628,20170503020421,2,0
385,126883,1,212629,20170503020421,1,0
386,126884,0,212630,20170503020421,0,0
387,126884,2,212631,20170503020421,2,0
388,126884,2,212632,20170503020421,2,1
389,126883,1,212633,20170503020421,1,0
390,126884,0,212634,20170503020421,0,0
391,126884,2,212635,20170503020421,2,0
392,126884,2,212636,20170503020421,2,1
393,126884,2,212636,20170503020421,2,2
394,126884,2,212637,20170503020421,2,3
395,126884,2,212638,20170503020421,2,4
396,126884,2,212639,20170503020421,2,5
397,126884,2,212640,20170503020421,2,6
398,126884,2,212641,20170503020421,2,7
399,126884,2,212642,20170503020421,2,8
400,126884,2,212643,20170503020421,2,9
401,126884,2,212644,20170503020421,2,10
402,126884,2,212645,20170503020421,2,11
403,126884,2,212646,20170503020421,2,12
404,126884,2,212647,20170503020421,2,13
405,126884,2,212648,20170503020421,2,14
406,126884,2,212648,20170503020421,2,15
407,126884,2,212650,20170503020421,2,16
408,126884,2,212650,20170503020421,2,17
409,126884,2,212651,20170503020421,2,18
410,126884,2,212652,20170503020421,2,19
411,126884,2,212653,20170503020421,2,20
412,126884,2,212654,20170503020421,2,21
413,126884,2,212655,20170503020421,2,22
414,126884,2,212656,20170503020421,2,23
415,126884,2,212656,20170503020421,2,24
416,126883,1,212657,20170503020421,1,0
417,126883,2,212658,20170503020421,2,0
418,126884,0,212659,20170503020421,0,0
419,126884,2,212700,20170503020421,2,0
420,126883,1,212701,20170503020421,1,0
421,126882,1,212702,20170503020421,1,1
422,126882,2,212702,20170503020421,2,0
423,126883,0,212703,20170503020421,0,0
424,126882,1,212704,20170503020421,1,0
425,126882,2,212705,20170503020421,2,0
426,126882,2,212706,20170503020421,2,1
427,126884,0,212706,20170503020421,0,0
428,126884,2,212707,20170503020421,2,0
429,126884,2,212708,20170503020421,2,1
430,126882,1,212709,20170503020421,1,0
431,126884,0,212710,20170503020421,0,0
432,126884,2,212711,20170503020421,2,0
433,126884,2,212711,20170503020421,2,1
434,126884,2,212712,20170503020421,2,2
435,126884,2,212713,20170503020421,2,3
436,126883,1,212714,20170503020421,1,0
437,126883,2,212715,20170503020421,2,0
438,126884,0,212716,20170503020421,0,0
439,126883,1,212717,20170503020421,1,0
440,126884,0,212718,20170503020421,0,0
441,126883,1,212719,20170503020421,1,0
442,126883,2,212720,20170503020421,2,0
443,126883,2,212721,20170503020421,2,1
444,126883,2,212722,20170503020421,2,2
445,126883,2,212723,20170503020421,2,3
446,126883,2,212724,20170503020421,2,4
447,126883,2,212724,20170503020421,2,5
448,126883,2,212725,20170503020421,2,6
449,126883,2,212726,20170503020421,2,7
450,126883,2,212727,20170503020421,2,8
451,126884,0,212728,20170503020421,0,0
452,126883,1,212729,20170503020421,1,0
453,126884,0,212730,20170503020421,0,0
454,126884,2,212731,20170503020421,2,0
455,126884,2,212732,20170503020421,2,1
456,126884,2,212732,20170503020421,2,2
457,126884,2,212734,20170503020421,2,3
458,126884,2,212734,20170503020421,2,4
459,126884,2,212735,20170503020421,2,5
460,126884,2,212736,20170503020421,2,6
461,126884,2,212737,20170503020421,2,7
462,126884,2,212738,20170503020421,2,8
463,126884,2,212739,20170503020421,2,9
464,126884,2,212740,20170503020421,2,10
465,126884,2,212740,20170503020421,2,11
466,126884,2,212741,20170503020421,2,12
467,126884,2,212742,20170503020421,2,13
468,126884,2,212743,20170503020421,2,14
469,126884,2,212744,20170503020421,2,15
470,126884,2,212745,20170503020421,2,16
471,126884,2,212746,20170503020421,2,17
472,126884,2,212746,20170503020421,2,18
473,126884,2,212747,20170503020421,2,19
474,126884,2,212748,20170503020421,2,20
475,126884,2,212749,20170503020421,2,21
476,126884,2,212750,20170503020421,2,22
477,126884,2,212751,20170503020421,2,23
478,126884,2,212752,20170503020421,2,24
479,126884,2,212753,20170503020421,2,25
480,126884,2,212754,20170503020421,2,26
481,126884,2,212755,20170503020421,2,27
482,126884,2,212756,20170503020421,2,28
483,126884,2,212757,20170503020421,2,29
484,126884,2,212758,20170503020421,2,30
485,126884,2,212759,20170503020421,2,31
486,126884,2,212800,20170503020421,2,32
487,126884,2,212801,20170503020421,2,33
488,126884,2,212802,20170503020421,2,34
489,126884,2,212803,20170503020421,2,35
490,126885,0,212804,20170503020421,0,0
491,126884,1,212805,20170503020421,1,0
492,126884,2,212806,20170503020421,2,0
493,126885,0,212806,20170503020421,0,0
494,126885,2,212807,20170503020421,2,0
495,126885,2,212808,20170503020421,2,1
496,126885,2,212809,20170503020421,2,2
497,126885,2,212810,20170503020421,2,3
498,126885,2,212811,20170503020421,2,4
499,126885,2,212812,20170503020421,2,5
500,126885,2,212813,20170503020421,2,6
501,126875,1,212813,20170503020421,1,0
502,126875,2,212814,20170503020421,2,0
503,126885,0,212815,20170503020421,0,0
504,126875,1,212816,20170503020421,1,0
505,126875,2,212817,20170503020421,2,0
506,126875,2,212818,20170503020421,2,1
507,126875,2,212819,20170503020421,2,2
508,126875,2,212820,20170503020421,2,3
509,126875,2,212820,20170503020421,2,4
510,126875,2,212822,20170503020421,2,5
511,126883,0,212822,20170503020421,0,0
512,126883,2,212823,20170503020421,2,0
513,126883,2,212824,20170503020421,2,1
514,126883,2,212825,20170503020421,2,2
515,126883,2,212826,20170503020421,2,3
516,126883,2,212827,20170503020421,2,4
517,126884,0,212828,20170503020421,0,0
518,126883,1,212829,20170503020421,1,0
519,126883,2,212830,20170503020421,2,0
520,126883,2,212831,20170503020421,2,1
521,126882,1,212832,20170503020421,1,0
522,126882,2,212832,20170503020421,2,0
523,126882,2,212833,20170503020421,2,1
524,126882,2,212834,20170503020421,2,2
525,126882,2,212835,20170503020421,2,3
526,126882,2,212836,20170503020421,2,4
527,126882,2,212837,20170503020421,2,5
528,126882,2,212837,20170503020421,2,6
529,126882,2,212838,20170503020421,2,7
530,126882,2,212839,20170503020421,2,8
531,126882,2,212840,20170503020421,2,9
532,126882,2,212841,20170503020421,2,10
533,126882,2,212841,20170503020421,2,11
534,126882,2,212842,20170503020421,2,12
535,126882,2,212843,20170503020421,2,13
536,126882,2,212844,20170503020421,2,14
537,126882,2,212845,20170503020421,2,15
538,126882,2,212846,20170503020421,2,16
539,126882,2,212847,20170503020421,2,17
540,126882,2,212847,20170503020421,2,18
541,126882,2,212848,20170503020421,2,19
542,126882,2,212849,20170503020421,2,20
543,126882,2,212850,20170503020421,2,21
544,126882,2,212851,20170503020421,2,22
545,126882,2,212852,20170503020421,2,23
546,126882,2,212853,20170503020421,2,24
547,126874,1,212854,20170503020421,1,0
548,126874,2,212855,20170503020421,2,0
549,126874,2,212856,20170503020421,2,1
550,126874,2,212856,20170503020421,2,2
551,126874,2,212857,20170503020421,2,3
552,126874,2,212858,20170503020421,2,4
553,126874,2,212859,20170503020421,2,5
554,126874,2,212900,20170503020421,2,6
555,126874,2,212901,20170503020421,2,7
556,126874,2,212902,20170503020421,2,8
557,126874,2,212902,20170503020421,2,9
558,126884,0,212903,20170503020421,0,0
559,126884,2,212904,20170503020421,2,0
560,126884,2,212905,20170503020421,2,1
561,126884,2,212906,20170503020421,2,2
562,126884,2,212907,20170503020421,2,3
563,126884,2,212907,20170503020421,2,4
564,126884,2,212908,20170503020421,2,5
565,126884,2,212909,20170503020421,2,6
566,126874,1,212910,20170503020421,1,0
567,126874,2,212911,20170503020421,2,0
568,126874,2,212912,20170503020421,2,1
569,126884,0,212913,20170503020421,0,0
570,126874,1,212913,20170503020421,1,0
571,126874,2,212914,20170503020421,2,0
572,126874,2,212915,20170503020421,2,1
573,126874,2,212916,20170503020421,2,2
574,126874,2,212917,20170503020421,2,3
575,126874,2,212918,20170503020421,2,4
576,126883,0,212919,20170503020421,0,0
577,126883,2,212920,20170503020421,2,0
578,126884,0,212920,20170503020421,0,0
579,126883,1,212921,20170503020421,1,0
580,126883,2,212922,20170503020421,2,0
581,126883,2,212923,20170503020421,2,1
582,126883,2,212924,20170503020421,2,2
583,126883,2,212924,20170503020421,2,3
584,126883,2,212925,20170503020421,2,4
585,126883,2,212926,20170503020421,2,5
586,126883,2,212927,20170503020421,2,6
587,126883,2,212928,20170503020421,2,7
588,126883,2,212929,20170503020421,2,8
589,126883,2,212930,20170503020421,2,9
590,126883,2,212931,20170503020421,2,10
591,126883,2,212932,20170503020421,2,11
592,126883,2,212933,20170503020421,2,12
593,126882,1,212934,20170503020421,1,0
594,126882,2,212934,20170503020421,2,0
595,126882,2,212935,20170503020421,2,1
596,126882,2,212936,20170503020421,2,2
597,126882,2,212937,20170503020421,2,3
598,126882,2,212938,20170503020421,2,4
599,126882,2,212939,20170503020421,2,5
600,126882,2,212940,20170503020421,2,6
601,126882,2,212941,20170503020421,2,7
602,126882,2,212941,20170503020421,2,8
603,126884,0,212943,20170503020421,0,0
604,126882,1,212944,20170503020421,1,0
605,126882,2,212944,20170503020421,2,0
606,126884,0,212945,20170503020421,0,0
607,126884,2,212946,20170503020421,2,0
608,126884,2,212947,20170503020421,2,1
609,126884,2,212948,20170503020421,2,2
610,126884,2,212949,20170503020421,2,3
611,126884,2,212949,20170503020421,2,4
612,126884,2,212950,20170503020421,2,5
613,126884,2,212951,20170503020421,2,6
614,126884,2,212952,20170503020421,2,7
615,126884,2,212953,20170503020421,2,8
616,126884,2,212954,20170503020421,2,9
617,126884,2,212954,20170503020421,2,10
618,126884,2,212955,20170503020421,2,11
619,126884,2,212956,20170503020421,2,12
620,126884,2,212957,20170503020421,2,13
621,126884,2,212959,20170503020421,2,14
622,126884,2,212959,20170503020421,2,15
623,126884,2,213000,20170503020421,2,16
624,126884,2,213001,20170503020421,2,17
625,126884,2,213002,20170503020421,2,18
626,126884,2,213003,20170503020421,2,19
627,126884,2,213004,20170503020421,2,20
628,126884,2,213005,20170503020421,2,21
629,126883,1,213006,20170503020421,1,0
630,126883,2,213007,20170503020421,2,0
631,126883,2,213008,20170503020421,2,1
632,126883,2,213008,20170503020421,2,2
633,126883,2,213009,20170503020421,2,3
634,126883,2,213010,20170503020421,2,4
635,126883,2,213011,20170503020421,2,5
636,126883,2,213012,20170503020421,2,6
637,126883,2,213013,20170503020421,2,7
638,126883,2,213014,20170503020421,2,8
639,126883,2,213014,20170503020421,2,9
640,126883,2,213016,20170503020421,2,10
641,126883,2,213016,20170503020421,2,11
642,126883,2,213018,20170503020421,2,12
643,126883,2,213018,20170503020421,2,13
644,126883,2,213019,20170503020421,2,14
645,126883,2,213021,20170503020421,2,15
646,126883,2,213022,20170503020421,2,16
647,126876,1,213022,20170503020421,1,0
648,126876,2,213023,20170503020421,2,0
649,126876,2,213024,20170503020421,2,1
650,126876,2,213025,20170503020421,2,2
651,126876,2,213026,20170503020421,2,3
652,126876,2,213027,20170503020421,2,4
653,126876,2,213028,20170503020421,2,5
654,126876,2,213029,20170503020421,2,6
655,126876,2,213029,20170503020421,2,7
656,126874,1,213030,20170503020421,1,0
657,126874,2,213031,20170503020421,2,0
658,126876,0,213032,20170503020421,0,0
659,126874,1,213033,20170503020421,1,0
660,126874,2,213034,20170503020421,2,0
661,126874,2,213035,20170503020421,2,1
662,126874,2,213036,20170503020421,2,2
663,126874,2,213037,20170503020421,2,3
664,126874,2,213038,20170503020421,2,4
665,126874,2,213039,20170503020421,2,5
666,126874,2,213039,20170503020421,2,6
667,126876,0,213040,20170503020421,0,0
668,126884,0,213041,20170503020421,0,1
669,126876,1,213042,20170503020421,1,0
670,126884,0,213043,20170503020421,0,0
671,126884,2,213044,20170503020421,2,0
672,126884,2,213045,20170503020421,2,1
673,126883,1,213046,20170503020421,1,0
674,126883,2,213047,20170503020421,2,0
675,126883,2,213048,20170503020421,2,1
676,126883,2,213049,20170503020421,2,2
677,126883,2,213050,20170503020421,2,3
678,126883,2,213051,20170503020421,2,4
679,126883,2,213052,20170503020421,2,5
680,126883,2,213052,20170503020421,2,6
681,126883,2,213053,20170503020421,2,7
682,126882,1,213054,20170503020421,1,0
683,126883,0,213055,20170503020421,0,0
684,126882,1,213056,20170503020421,1,0
685,126882,2,213057,20170503020421,2,0
686,126882,2,213058,20170503020421,2,1
687,126882,2,213058,20170503020421,2,2
688,126882,2,213059,20170503020421,2,3
689,126882,2,213101,20170503020421,2,4
690,126882,2,213102,20170503020421,2,5
691,126882,2,213104,20170503020421,2,6
692,126884,0,213105,20170503020421,0,0
693,126882,1,213106,20170503020421,1,0
694,126884,0,213107,20170503020421,0,0
695,126884,2,213108,20170503020421,2,0
