49,125870,2017-06-25 15:15:57,201706257151557,2,8
50,125870,2017-06-25 15:15:58,201706257151558,2,9
51,125870,2017-06-25 15:15:59,201706257151559,2,10
52,125870,2017-06-25 15:16:00,201706257151600,2,11
53,125870,2017-06-25 15:16:00,201706257151600,2,12
54,125870,2017-06-25 15:16:01,201706257151601,2,13
55,125870,2017-06-25 15:16:02,201706257151602,2,14
56,125870,2017-06-25 15:16:03,201706257151603,2,15
57,125870,2017-06-25 15:16:03,201706257151603,2,16
58,125870,2017-06-25 15:16:04,201706257151604,2,17
59,125870,2017-06-25 15:16:05,201706257151605,2,18
60,125870,2017-06-25 15:16:06,201706257151606,2,19
61,125870,2017-06-25 15:16:06,201706257151606,2,20
62,125870,2017-06-25 15:16:07,201706257151607,2,21
63,125870,2017-06-25 15:16:08,201706257151608,2,22
64,125870,2017-06-25 15:16:08,201706257151608,2,23
65,125870,2017-06-25 15:16:09,201706257151609,2,24
66,125870,2017-06-25 15:16:10,201706257151610,2,25
67,125870,2017-06-25 15:16:11,201706257151611,2,26
68,125873,2017-06-25 15:16:11,201706257151611,0,0
69,125870,2017-06-25 15:16:12,201706257151612,1,0
70,125870,2017-06-25 15:16:13,201706257151613,2,0
71,125873,2017-06-25 15:16:14,201706257151614,0,0
72,125873,2017-06-25 15:16:14,201706257151614,2,0
73,125873,2017-06-25 15:16:15,201706257151615,2,1
74,125874,2017-06-25 15:16:16,201706257151616,0,0
75,125873,2017-06-25 15:16:16,201706257151616,1,0
76,125873,2017-06-25 15:16:17,201706257151617,2,0
77,125873,2017-06-25 15:16:18,201706257151618,2,1
78,125873,2017-06-25 15:16:19,201706257151619,2,2
79,125873,2017-06-25 15:16:19,201706257151619,2,3
80,125873,2017-06-25 15:16:20,201706257151620,2,4
81,125874,2017-06-25 15:16:21,201706257151621,0,0
82,125871,2017-06-25 15:16:22,201706257151622,1,0
83,125871,2017-06-25 15:16:22,201706257151622,2,0
84,125874,2017-06-25 15:16:23,201706257151623,0,0
85,125871,2017-06-25 15:16:24,201706257151624,1,0
86,125871,2017-06-25 15:16:24,201706257151624,2,0
87,125871,2017-06-25 15:16:25,201706257151625,2,1
88,125871,2017-06-25 15:16:26,201706257151626,2,2
89,125871,2017-06-25 15:16:27,201706257151627,2,3
90,125871,2017-06-25 15:16:27,201706257151627,2,4
91,125871,2017-06-25 15:16:28,201706257151628,2,5
92,125874,2017-06-25 15:16:29,201706257151629,0,0
93,125874,2017-06-25 15:16:29,201706257151629,2,0
94,125871,2017-06-25 15:16:30,201706257151630,1,0
95,125874,2017-06-25 15:16:31,201706257151631,0,0
96,125874,2017-06-25 15:16:32,201706257151632,2,0
97,125874,2017-06-25 15:16:32,201706257151632,2,1
98,125874,2017-06-25 15:16:33,201706257151633,2,2
99,125874,2017-06-25 15:16:34,201706257151634,2,3
100,125874,2017-06-25 15:16:35,201706257151635,2,4
101,125874,2017-06-25 15:16:35,201706257151635,2,5
102,125874,2017-06-25 15:16:36,201706257151636,2,6
103,125874,2017-06-25 15:16:37,201706257151637,2,7
104,125874,2017-06-25 15:16:38,201706257151638,2,8
105,125874,2017-06-25 15:16:38,201706257151638,2,9
106,125874,2017-06-25 15:16:39,201706257151639,2,10
107,125874,2017-06-25 15:16:40,201706257151640,2,11
108,125883,2017-06-25 15:16:41,201706257151641,0,0
109,125883,2017-06-25 15:16:41,201706257151641,2,0
110,125874,2017-06-25 15:16:42,201706257151642,1,0
111,125883,2017-06-25 15:16:43,201706257151643,0,0
112,125874,2017-06-25 15:16:43,201706257151643,1,0
113,125874,2017-06-25 15:16:44,201706257151644,2,0
114,125874,2017-06-25 15:16:45,201706257151645,2,1
115,125882,2017-06-25 15:16:46,201706257151646,0,0
116,125883,2017-06-25 15:16:46,201706257151646,0,1
117,125882,2017-06-25 15:16:47,201706257151647,1,0
118,125882,2017-06-25 15:16:48,201706257151648,2,0
119,125882,2017-06-25 15:16:49,201706257151649,2,1
120,125882,2017-06-25 15:16:49,201706257151649,2,2
121,125882,2017-06-25 15:16:50,201706257151650,2,3
122,125882,2017-06-25 15:16:51,201706257151651,2,4
123,125882,2017-06-25 15:16:51,201706257151651,2,5
124,125882,2017-06-25 15:16:52,201706257151652,2,6
125,125880,2017-06-25 15:16:53,201706257151653,1,0
126,125880,2017-06-25 15:16:53,201706257151653,2,0
127,125882,2017-06-25 15:16:54,201706257151654,0,0
128,125880,2017-06-25 15:16:55,201706257151655,1,0
129,125875,2017-06-25 15:16:56,201706257151656,1,1
130,125880,2017-06-25 15:16:56,201706257151656,0,0
131,125880,2017-06-25 15:16:57,201706257151657,2,0
132,125875,2017-06-25 15:16:58,201706257151658,1,0
133,125880,2017-06-25 15:16:58,201706257151658,0,0
134,125880,2017-06-25 15:16:59,201706257151659,2,0
135,125875,2017-06-25 15:17:00,201706257151700,1,0
136,125875,2017-06-25 15:17:01,201706257151701,2,0
137,125875,2017-06-25 15:17:01,201706257151701,2,1
138,125875,2017-06-25 15:17:02,201706257151702,2,2
139,125875,2017-06-25 15:17:03,201706257151703,2,3
140,125875,2017-06-25 15:17:03,201706257151703,2,4
141,125875,2017-06-25 15:17:04,201706257151704,2,5
142,125877,2017-06-25 15:17:05,201706257151705,0,0
143,125877,2017-06-25 15:17:06,201706257151706,2,0
144,125877,2017-06-25 15:17:07,201706257151707,2,1
145,125875,2017-06-25 15:17:07,201706257151707,1,0
146,125875,2017-06-25 15:17:08,201706257151708,2,0
147,125875,2017-06-25 15:17:09,201706257151709,2,1
148,125873,2017-06-25 15:17:10,201706257151710,1,0
149,125877,2017-06-25 15:17:10,201706257151710,0,0
150,125877,2017-06-25 15:17:11,201706257151711,2,0
151,125873,2017-06-25 15:17:12,201706257151712,1,0
152,125873,2017-06-25 15:17:12,201706257151712,2,0
153,125873,2017-06-25 15:17:13,201706257151713,2,1
154,125873,2017-06-25 15:17:14,201706257151714,2,2
155,125873,2017-06-25 15:17:15,201706257151715,2,3
156,125873,2017-06-25 15:17:15,201706257151715,2,4
157,125873,2017-06-25 15:17:16,201706257151716,2,5
158,125872,2017-06-25 15:17:17,201706257151717,1,0
159,125872,2017-06-25 15:17:18,201706257151718,2,0
160,125872,2017-06-25 15:17:18,201706257151718,2,1
161,125872,2017-06-25 15:17:19,201706257151719,2,2
162,125872,2017-06-25 15:17:20,201706257151720,2,3
163,125872,2017-06-25 15:17:20,201706257151720,2,4
164,125872,2017-06-25 15:17:21,201706257151721,2,5
165,125872,2017-06-25 15:17:22,201706257151722,2,6
166,125872,2017-06-25 15:17:23,201706257151723,2,7
167,125872,2017-06-25 15:17:23,201706257151723,2,8
168,125872,2017-06-25 15:17:24,201706257151724,2,9
169,125872,2017-06-25 15:17:25,201706257151725,2,10
170,125872,2017-06-25 15:17:26,201706257151726,2,11
171,125875,2017-06-25 15:17:26,201706257151726,0,0
172,125875,2017-06-25 15:17:27,201706257151727,2,0
173,125875,2017-06-25 15:17:28,201706257151728,2,1
174,125874,2017-06-25 15:17:28,201706257151728,1,0
175,125875,2017-06-25 15:17:29,201706257151729,0,0
176,125874,2017-06-25 15:17:30,201706257151730,1,0
177,125874,2017-06-25 15:17:31,201706257151731,2,0
178,125874,2017-06-25 15:17:31,201706257151731,2,1
179,125874,2017-06-25 15:17:32,201706257151732,2,2
180,125874,2017-06-25 15:17:33,201706257151733,2,3
181,125872,2017-06-25 15:17:33,201706257151733,1,0
182,125872,2017-06-25 15:17:34,201706257151734,2,0
183,125874,2017-06-25 15:17:35,201706257151735,0,0
184,125872,2017-06-25 15:17:36,201706257151736,1,0
185,125872,2017-06-25 15:17:36,201706257151736,2,0
186,125872,2017-06-25 15:17:37,201706257151737,2,1
187,125872,2017-06-25 15:17:38,201706257151738,2,2
188,125872,2017-06-25 15:17:38,201706257151738,2,3
189,125872,2017-06-25 15:17:39,201706257151739,2,4
190,125872,2017-06-25 15:17:40,201706257151740,2,5
191,125872,2017-06-25 15:17:40,201706257151740,2,6
192,125873,2017-06-25 15:17:41,201706257151741,0,0
193,125873,2017-06-25 15:17:42,201706257151742,2,0
194,125872,2017-06-25 15:17:43,201706257151743,1,0
195,125873,2017-06-25 15:17:43,201706257151743,0,0
196,125873,2017-06-25 15:17:44,201706257151744,2,0
197,125873,2017-06-25 15:17:45,201706257151745,2,1
198,125873,2017-06-25 15:17:45,201706257151745,2,2
199,125873,2017-06-25 15:17:46,201706257151746,2,3
200,125873,2017-06-25 15:17:47,201706257151747,2,4
201,125873,2017-06-25 15:17:48,201706257151748,2,5
202,125873,2017-06-25 15:17:48,201706257151748,2,6
203,125873,2017-06-25 15:17:49,201706257151749,2,7
204,125876,2017-06-25 15:17:50,201706257151750,0,0
205,125878,2017-06-25 15:17:50,201706257151750,0,1
206,125876,2017-06-25 15:17:51,201706257151751,1,0
207,125878,2017-06-25 15:17:52,201706257151752,0,0
208,125876,2017-06-25 15:17:53,201706257151753,1,0
209,125876,2017-06-25 15:17:54,201706257151754,2,0
210,125878,2017-06-25 15:17:54,201706257151754,0,0
211,125878,2017-06-25 15:17:55,201706257151755,2,0
212,125878,2017-06-25 15:17:56,201706257151756,2,1
213,125878,2017-06-25 15:17:57,201706257151757,2,2
214,125878,2017-06-25 15:17:57,201706257151757,2,3
215,125878,2017-06-25 15:17:58,201706257151758,2,4
216,125878,2017-06-25 15:17:59,201706257151759,2,5
217,125878,2017-06-25 15:18:00,201706257151800,2,6
218,125878,2017-06-25 15:18:00,201706257151800,2,7
219,125878,2017-06-25 15:18:01,201706257151801,2,8
220,125878,2017-06-25 15:18:02,201706257151802,2,9
221,125878,2017-06-25 15:18:02,201706257151802,2,10
222,125878,2017-06-25 15:18:03,201706257151803,2,11
223,125878,2017-06-25 15:18:04,201706257151804,2,12
224,125878,2017-06-25 15:18:05,201706257151805,2,13
225,125878,2017-06-25 15:18:05,201706257151805,2,14
226,125878,2017-06-25 15:18:06,201706257151806,2,15
227,125878,2017-06-25 15:18:07,201706257151807,2,16
228,125878,2017-06-25 15:18:07,201706257151807,2,17
229,125878,2017-06-25 15:18:08,201706257151808,2,18
230,125878,2017-06-25 15:18:09,201706257151809,2,19
231,125878,2017-06-25 15:18:10,201706257151810,2,20
232,125854,2017-06-25 15:18:10,201706257151810,1,0
233,125878,2017-06-25 15:18:11,201706257151811,0,0
234,125878,2017-06-25 15:18:12,201706257151812,2,0
235,125854,2017-06-25 15:18:12,201706257151812,1,0
236,125878,2017-06-25 15:18:13,201706257151813,0,0
237,125844,2017-06-25 15:18:14,201706257151814,1,0
238,125854,2017-06-25 15:18:14,201706257151814,0,0
239,125854,2017-06-25 15:18:15,201706257151815,2,0
240,125844,2017-06-25 15:18:16,201706257151816,1,0
241,125854,2017-06-25 15:18:17,201706257151817,0,0
242,125854,2017-06-25 15:18:17,201706257151817,2,0
243,125854,2017-06-25 15:18:18,201706257151818,2,1
244,125844,2017-06-25 15:18:19,201706257151819,1,0
245,125844,2017-06-25 15:18:19,201706257151819,2,0
246,125844,2017-06-25 15:18:20,201706257151820,2,1
247,125844,2017-06-25 15:18:21,201706257151821,2,2
248,125844,2017-06-25 15:18:22,201706257151822,2,3
249,125844,2017-06-25 15:18:22,201706257151822,2,4
250,125843,2017-06-25 15:18:23,201706257151823,1,0
251,125843,2017-06-25 15:18:24,201706257151824,2,0
252,125843,2017-06-25 15:18:24,201706257151824,2,1
253,125843,2017-06-25 15:18:25,201706257151825,2,2
254,125843,2017-06-25 15:18:26,201706257151826,2,3
255,125843,2017-06-25 15:18:27,201706257151827,2,4
256,125843,2017-06-25 15:18:27,201706257151827,2,5
257,125843,2017-06-25 15:18:28,201706257151828,2,6
258,125843,2017-06-25 15:18:29,201706257151829,2,7
259,125843,2017-06-25 15:18:29,201706257151829,2,8
260,125843,2017-06-25 15:18:30,201706257151830,2,9
261,125854,2017-06-25 15:18:31,201706257151831,0,0
262,125854,2017-06-25 15:18:32,201706257151832,2,0
263,125844,2017-06-25 15:18:32,201706257151832,1,0
264,125844,2017-06-25 15:18:33,201706257151833,2,0
265,125854,2017-06-25 15:18:34,201706257151834,0,0
266,125854,2017-06-25 15:18:34,201706257151834,2,0
267,125844,2017-06-25 15:18:35,201706257151835,1,0
268,125844,2017-06-25 15:18:36,201706257151836,2,0
269,125854,2017-06-25 15:18:37,201706257151837,0,0
270,125844,2017-06-25 15:18:37,201706257151837,1,0
271,125844,2017-06-25 15:18:38,201706257151838,2,0
272,125845,2017-06-25 15:18:39,201706257151839,0,0
273,125844,2017-06-25 15:18:39,201706257151839,1,0
274,125845,2017-06-25 15:18:40,201706257151840,0,0
275,125844,2017-06-25 15:18:41,201706257151841,1,0
276,125845,2017-06-25 15:18:41,201706257151841,0,0
277,125845,2017-06-25 15:18:42,201706257151842,2,0
278,125845,2017-06-25 15:18:43,201706257151843,2,1
279,125845,2017-06-25 15:18:44,201706257151844,2,2
280,125844,2017-06-25 15:18:44,201706257151844,1,0
281,125845,2017-06-25 15:18:45,201706257151845,0,0
282,125846,2017-06-25 15:18:46,201706257151846,0,1
283,125846,2017-06-25 15:18:46,201706257151846,2,0
284,125845,2017-06-25 15:18:47,201706257151847,1,0
285,125846,2017-06-25 15:18:48,201706257151848,0,0
286,125846,2017-06-25 15:18:48,201706257151848,2,0
287,125846,2017-06-25 15:18:49,201706257151849,2,1
288,125846,2017-06-25 15:18:50,201706257151850,2,2
289,125846,2017-06-25 15:18:51,201706257151851,2,3
290,125846,2017-06-25 15:18:51,201706257151851,2,4
291,125846,2017-06-25 15:18:52,201706257151852,2,5
292,125846,2017-06-25 15:18:53,201706257151853,2,6
293,125850,2017-06-25 15:18:53,201706257151853,0,0
294,125846,2017-06-25 15:18:54,201706257151854,1,0
295,125850,2017-06-25 15:18:55,201706257151855,0,0
296,125845,2017-06-25 15:18:56,201706257151856,1,0
297,125850,2017-06-25 15:18:56,201706257151856,0,0
298,125850,2017-06-25 15:18:57,201706257151857,2,0
299,125843,2017-06-25 15:18:58,201706257151858,1,0
300,125845,2017-06-25 15:18:58,201706257151858,0,0
301,125843,2017-06-25 15:18:59,201706257151859,1,0
302,125843,2017-06-25 15:19:00,201706257151900,2,0
303,125845,2017-06-25 15:19:01,201706257151901,0,0
304,125843,2017-06-25 15:19:01,201706257151901,1,0
305,125845,2017-06-25 15:19:02,201706257151902,0,0
306,125845,2017-06-25 15:19:03,201706257151903,2,0
307,125845,2017-06-25 15:19:03,201706257151903,2,1
308,125845,2017-06-25 15:19:04,201706257151904,2,2
309,125845,2017-06-25 15:19:05,201706257151905,2,3
310,125845,2017-06-25 15:19:05,201706257151905,2,4
311,125845,2017-06-25 15:19:06,201706257151906,2,5
312,125845,2017-06-25 15:19:07,201706257151907,2,6
313,125845,2017-06-25 15:19:08,201706257151908,2,7
314,125845,2017-06-25 15:19:08,201706257151908,2,8
315,125845,2017-06-25 15:19:09,201706257151909,2,9
316,125854,2017-06-25 15:19:10,201706257151910,0,0
317,125854,2017-06-25 15:19:10,201706257151910,2,0
318,125854,2017-06-25 15:19:11,201706257151911,2,1
319,125854,2017-06-25 15:19:12,201706257151912,2,2
320,125854,2017-06-25 15:19:13,201706257151913,2,3
321,125854,2017-06-25 15:19:13,201706257151913,2,4
322,125854,2017-06-25 15:19:14,201706257151914,2,5
323,125854,2017-06-25 15:19:15,201706257151915,2,6
324,125854,2017-06-25 15:19:15,201706257151915,2,7
325,125854,2017-06-25 15:19:16,201706257151916,2,8
326,125856,2017-06-25 15:19:17,201706257151917,0,0
327,125856,2017-06-25 15:19:18,201706257151918,2,0
328,125856,2017-06-25 15:19:18,201706257151918,2,1
329,125854,2017-06-25 15:19:19,201706257151919,1,0
330,125856,2017-06-25 15:19:20,201706257151920,0,0
331,125856,2017-06-25 15:19:20,201706257151920,2,0
332,125856,2017-06-25 15:19:21,201706257151921,2,1
333,125856,2017-06-25 15:19:22,201706257151922,2,2
334,125856,2017-06-25 15:19:23,201706257151923,2,3
335,125856,2017-06-25 15:19:23,201706257151923,2,4
336,125856,2017-06-25 15:19:24,201706257151924,2,5
337,125856,2017-06-25 15:19:25,201706257151925,2,6
338,125856,2017-06-25 15:19:25,201706257151925,2,7
339,125856,2017-06-25 15:19:26,201706257151926,2,8
340,125856,2017-06-25 15:19:27,201706257151927,2,9
341,125857,2017-06-25 15:19:28,201706257151928,0,0
342,125857,2017-06-25 15:19:28,201706257151928,2,0
343,125856,2017-06-25 15:19:29,201706257151929,1,0
344,125857,2017-06-25 15:19:30,201706257151930,0,0
345,125857,2017-06-25 15:19:30,201706257151930,2,0
346,125856,2017-06-25 15:19:31,201706257151931,1,0
347,125857,2017-06-25 15:19:32,201706257151932,0,0
348,125857,2017-06-25 15:19:33,201706257151933,2,0
349,125857,2017-06-25 15:19:33,201706257151933,2,1
350,125854,2017-06-25 15:19:34,201706257151934,1,0
351,125854,2017-06-25 15:19:35,201706257151935,2,0
352,125857,2017-06-25 15:19:35,201706257151935,0,0
353,125854,2017-06-25 15:19:36,201706257151936,1,0
354,125854,2017-06-25 15:19:37,201706257151937,2,0
355,125854,2017-06-25 15:19:38,201706257151938,2,1
356,125854,2017-06-25 15:19:38,201706257151938,2,2
357,125854,2017-06-25 15:19:39,201706257151939,2,3
358,125854,2017-06-25 15:19:40,201706257151940,2,4
359,125854,2017-06-25 15:19:40,201706257151940,2,5
360,125854,2017-06-25 15:19:41,201706257151941,2,6
361,125854,2017-06-25 15:19:42,201706257151942,2,7
362,125854,2017-06-25 15:19:43,201706257151943,2,8
363,125854,2017-06-25 15:19:43,201706257151943,2,9
364,125854,2017-06-25 15:19:44,201706257151944,2,10
365,125854,2017-06-25 15:19:45,201706257151945,2,11
366,125854,2017-06-25 15:19:45,201706257151945,2,12
367,125854,2017-06-25 15:19:46,201706257151946,2,13
368,125854,2017-06-25 15:19:47,201706257151947,2,14
369,125854,2017-06-25 15:19:47,201706257151947,2,15
370,125854,2017-06-25 15:19:48,201706257151948,2,16
371,125854,2017-06-25 15:19:49,201706257151949,2,17
372,125854,2017-06-25 15:19:50,201706257151950,2,18
373,125854,2017-06-25 15:19:50,201706257151950,2,19
374,125854,2017-06-25 15:19:51,201706257151951,2,20
375,125852,2017-06-25 15:19:52,201706257151952,1,0
376,125854,2017-06-25 15:19:53,201706257151953,0,0
377,125852,2017-06-25 15:19:53,201706257151953,1,0
378,125852,2017-06-25 15:19:54,201706257151954,2,0
379,125852,2017-06-25 15:19:55,201706257151955,2,1
380,125854,2017-06-25 15:19:55,201706257151955,0,0
381,125852,2017-06-25 15:19:56,201706257151956,1,0
382,125852,2017-06-25 15:19:57,201706257151957,2,0
383,125852,2017-06-25 15:19:58,201706257151958,2,1
384,125852,2017-06-25 15:19:58,201706257151958,2,2
385,125852,2017-06-25 15:19:59,201706257151959,2,3
386,125852,2017-06-25 15:20:00,201706257152000,2,4
387,125852,2017-06-25 15:20:00,201706257152000,2,5
388,125852,2017-06-25 15:20:01,201706257152001,2,6
389,125852,2017-06-25 15:20:02,201706257152002,2,7
390,125852,2017-06-25 15:20:03,201706257152003,2,8
391,125852,2017-06-25 15:20:03,201706257152003,2,9
392,125852,2017-06-25 15:20:04,201706257152004,2,10
393,125852,2017-06-25 15:20:05,201706257152005,2,11
394,125852,2017-06-25 15:20:05,201706257152005,2,12
395,125852,2017-06-25 15:20:06,201706257152006,2,13
396,125852,2017-06-25 15:20:07,201706257152007,2,14
397,125852,2017-06-25 15:20:07,201706257152007,2,15
398,125853,2017-06-25 15:20:08,201706257152008,0,0
399,125852,2017-06-25 15:20:09,201706257152009,1,0
400,125852,2017-06-25 15:20:10,201706257152010,2,0
401,125853,2017-06-25 15:20:10,201706257152010,0,0
402,125853,2017-06-25 15:20:11,201706257152011,2,0
403,125852,2017-06-25 15:20:12,201706257152012,1,0
404,125853,2017-06-25 15:20:12,201706257152012,0,0
405,125853,2017-06-25 15:20:13,201706257152013,2,0
406,125853,2017-06-25 15:20:14,201706257152014,2,1
407,125853,2017-06-25 15:20:15,201706257152015,2,2
408,125853,2017-06-25 15:20:15,201706257152015,2,3
409,125855,2017-06-25 15:20:16,201706257152016,0,0
410,125853,2017-06-25 15:20:17,201706257152017,1,0
411,125855,2017-06-25 15:20:17,201706257152017,0,0
412,125855,2017-06-25 15:20:18,201706257152018,2,0
413,125855,2017-06-25 15:20:19,201706257152019,2,1
414,125853,2017-06-25 15:20:20,201706257152020,1,0
415,125853,2017-06-25 15:20:20,201706257152020,2,0
416,125855,2017-06-25 15:20:21,201706257152021,0,0
417,125855,2017-06-25 15:20:22,201706257152022,2,0
418,125855,2017-06-25 15:20:22,201706257152022,2,1
419,125855,2017-06-25 15:20:23,201706257152023,2,2
420,125855,2017-06-25 15:20:24,201706257152024,2,3
421,125855,2017-06-25 15:20:25,201706257152025,2,4
422,125855,2017-06-25 15:20:25,201706257152025,2,5
423,125855,2017-06-25 15:20:26,201706257152026,2,6
424,125855,2017-06-25 15:20:27,201706257152027,2,7
425,125855,2017-06-25 15:20:27,201706257152027,2,8
426,125855,2017-06-25 15:20:28,201706257152028,2,9
427,125855,2017-06-25 15:20:29,201706257152029,2,10
428,125855,2017-06-25 15:20:30,201706257152030,2,11
429,125855,2017-06-25 15:20:30,201706257152030,2,12
430,125855,2017-06-25 15:20:31,201706257152031,2,13
431,125855,2017-06-25 15:20:32,201706257152032,2,14
432,125857,2017-06-25 15:20:32,201706257152032,0,0
433,125857,2017-06-25 15:20:33,201706257152033,2,0
434,125855,2017-06-25 15:20:34,201706257152034,1,0
435,125857,2017-06-25 15:20:35,201706257152035,0,0
436,125855,2017-06-25 15:20:35,201706257152035,1,0
437,125855,2017-06-25 15:20:36,201706257152036,2,0
438,125857,2017-06-25 15:20:37,201706257152037,0,0
439,125857,2017-06-25 15:20:38,201706257152038,2,0
440,125853,2017-06-25 15:20:38,201706257152038,1,0
441,125857,2017-06-25 15:20:39,201706257152039,0,0
442,125853,2017-06-25 15:20:40,201706257152040,1,0
443,125857,2017-06-25 15:20:40,201706257152040,0,0
444,125853,2017-06-25 15:20:41,201706257152041,1,0
445,125857,2017-06-25 15:20:42,201706257152042,0,0
446,125857,2017-06-25 15:20:42,201706257152042,2,0
447,125853,2017-06-25 15:20:43,201706257152043,1,0
448,125853,2017-06-25 15:20:44,201706257152044,2,0
449,125855,2017-06-25 15:20:45,201706257152045,0,0
450,125855,2017-06-25 15:20:45,201706257152045,2,0
451,125855,2017-06-25 15:20:46,201706257152046,2,1
452,125855,2017-06-25 15:20:47,201706257152047,2,2
453,125853,2017-06-25 15:20:47,201706257152047,1,0
454,125855,2017-06-25 15:20:48,201706257152048,0,0
455,125855,2017-06-25 15:20:49,201706257152049,2,0
456,125855,2017-06-25 15:20:50,201706257152050,2,1
457,125855,2017-06-25 15:20:50,201706257152050,2,2
458,125855,2017-06-25 15:20:51,201706257152051,2,3
459,125855,2017-06-25 15:20:52,201706257152052,2,4
460,125855,2017-06-25 15:20:52,201706257152052,2,5
461,125855,2017-06-25 15:20:53,201706257152053,2,6
462,125855,2017-06-25 15:20:54,201706257152054,2,7
463,125855,2017-06-25 15:20:55,201706257152055,2,8
464,125855,2017-06-25 15:20:55,201706257152055,2,9
465,125855,2017-06-25 15:20:56,201706257152056,2,10
466,125855,2017-06-25 15:20:57,201706257152057,2,11
467,125855,2017-06-25 15:20:58,201706257152058,2,12
468,125853,2017-06-25 15:20:58,201706257152058,1,0
469,125855,2017-06-25 15:20:59,201706257152059,0,0
470,125853,2017-06-25 15:21:00,201706257152100,1,0
471,125855,2017-06-25 15:21:00,201706257152100,0,0
472,125855,2017-06-25 15:21:01,201706257152101,2,0
473,125854,2017-06-25 15:21:02,201706257152102,1,0
474,125854,2017-06-25 15:21:03,201706257152103,2,0
475,125854,2017-06-25 15:21:03,201706257152103,2,1
476,125854,2017-06-25 15:21:04,201706257152104,2,2
477,125854,2017-06-25 15:21:05,201706257152105,2,3
478,125854,2017-06-25 15:21:05,201706257152105,2,4
479,125854,2017-06-25 15:21:06,201706257152106,2,5
480,125854,2017-06-25 15:21:07,201706257152107,2,6
481,125854,2017-06-25 15:21:07,201706257152107,2,7
482,125854,2017-06-25 15:21:08,201706257152108,2,8
483,125854,2017-06-25 15:21:09,201706257152109,2,9
484,125854,2017-06-25 15:21:10,201706257152110,2,10
485,125854,2017-06-25 15:21:11,201706257152111,2,11
486,125854,2017-06-25 15:21:12,201706257152112,2,12
487,125854,2017-06-25 15:21:12,201706257152112,2,13
488,125854,2017-06-25 15:21:13,201706257152113,2,14
489,125854,2017-06-25 15:21:14,201706257152114,2,15
490,125854,2017-06-25 15:21:14,201706257152114,2,16
491,125854,2017-06-25 15:21:15,201706257152115,2,17
492,125854,2017-06-25 15:21:16,201706257152116,2,18
493,125854,2017-06-25 15:21:17,201706257152117,2,19
494,125854,2017-06-25 15:21:17,201706257152117,2,20
495,125854,2017-06-25 15:21:18,201706257152118,2,21
496,125854,2017-06-25 15:21:19,201706257152119,2,22
497,125854,2017-06-25 15:21:19,201706257152119,2,23
498,125854,2017-06-25 15:21:20,201706257152120,2,24
499,125854,2017-06-25 15:21:21,201706257152121,2,25
